"","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C","Status","AGE","GENDER","CENTER_C","DOSAGE_DPPIV_C"
"X4.HDoHE","0.00664142710691879","0.59385038678789","0.0411137655314374","3.63397744601325e-17","0.693557462606864","0.0104795541675451","0.669871134556248","0.0768476306145462","3.62596131929411e-16","0.786920967188557","0.109156388677511","0.0194767163597294","Inf","Inf","-0.0143920632820189","C: CENTER_C","NS","OK_sd","OK_sd","NS"
"X1.palmitoleoylglycerol..16.1..","0.244805788074555","0.00156279013166095","0.851284980021396","0.0246053997491498","0.0551253635487464","0.291404784576466","0.00367540070825633","0.89342128220343","0.0332565014537812","0.116940179685578","0.0505850354487029","0.115141875721726","Inf","Inf","0.0699687998821346","NS","OK_sd","NS","OK_sd","NS"
"X2.palmitoleoylglycerol..16.1..","0.59416494585104","0.000270654552525283","0.920461092158503","0.00769318048883934","0.260446796095079","0.643975606287374","0.000741976217730928","0.942691095893652","0.0116513905394587","0.385836574564435","0.0231075817279077","0.132440561318059","Inf","Inf","0.0410877912503265","NS","OK_sd","NS","OK_sd","NS"
"palmitoyl.dihydrosphingomyelin..d18.0.16.0..","5.96227377578887e-34","0.684931777835967","2.37305385869042e-11","2.8260108738112e-09","3.73189892812441e-11","1.34846758562425e-32","0.751984160617643","2.70607906406966e-10","1.07721818982073e-08","1.58255838920776e-09","-0.528234647057494","0.014819748464985","Inf","Inf","-0.238118844078971","OK_sd","NS","OK_sd","C: Status","OK_sd"
"tricosanoyl.sphingomyelin..d18.1.23.0..","3.42600648971621e-08","0.25319327845572","1.37826598436763e-20","0.0172407160271374","0.000123380167187741","1.02855991295241e-07","0.32691082670258","3.74061388157376e-19","0.0243198042087583","0.000683375048464346","-0.239973780768043","-0.0417185960706781","Inf","Inf","-0.139551775562255","OK_sd","NS","OK_sd","OK_sd","C: Status"
"sphingomyelin..d18.2.23.0..d18.1.23.1..d17.1.24.1..","1.52192126227613e-19","0.792546157478772","2.19246397136378e-30","0.20126498217506","1.33797712933344e-06","1.22931378149328e-18","0.842196660688092","1.65287422730036e-28","0.226652764158968","1.29688211750392e-05","-0.393265876573719","0.00960659171093726","Inf","Inf","-0.175205053798381","OK_sd","NS","OK_sd","NS","C: Status"
"sphingomyelin..d18.2.24.1..d18.1.24.2..","5.39072409759613e-29","0.952210205120582","2.24442602558067e-21","2.50597139724652e-06","2.88906828317263e-12","8.70858642909279e-28","0.961148320350581","6.76819137047325e-20","6.47733940202576e-06","1.96023283013263e-10","-0.485982505443504","0.00218911530522908","Inf","Inf","-0.250975298856261","OK_sd","NS","OK_sd","C: Status","OK_sd"
"X1.stearoyl.2.linoleoyl.GPE..18.0.18.2..","4.79803023122942e-11","0.66984559305995","0.122557051086812","1.69798368736879e-06","0.000364497539533605","1.95523334047397e-10","0.737808822875286","0.193191977371546","4.48280907346197e-06","0.00174163084910951","0.286023190458611","-0.0155727094875154","Inf","Inf","0.129651990823144","OK_sd","NS","NS","OK_sd","C: Status"
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.","1.11107443024888e-20","0.778463088717942","0.164886436578842","4.02867870054866e-08","7.70178473115657e-05","9.48256604935677e-20","0.831136436971084","0.246847114193316","1.34985604855421e-07","0.000452510715221232","0.405516586677918","0.0102755970712322","Inf","Inf","0.143659655517961","OK_sd","NS","NS","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..","4.02007810641842e-15","0.046183965074771","3.92068880419402e-06","0.00124330776918613","0.00393700172703142","2.26358754788788e-14","0.0763357376449017","2.16275394605337e-05","0.0021514984338167","0.013733962322832","-0.341565770340624","-0.0727277394431369","Inf","Inf","-0.105022063679442","OK_sd","C: Status, GENDER, CENTER_C, DOSAGE_DPPIV_C","OK_sd","OK_sd","C: Status"
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..","1.33740098732102e-11","0.153187716532626","0.0303349829191078","2.64496045163128e-11","0.022545306678044","5.74320613859059e-11","0.212987429646284","0.0595724628382479","1.32933753069024e-10","0.0565507969724689","0.294175262003963","0.0521383014989244","Inf","Inf","0.08317563632629","OK_sd","NS","OK_sd","OK_sd","C: Status, CENTER_C"
"X1.palmitoyl.2.dihomo.linolenoyl.GPC..16.0.20.3n3.or.6..","2.92003381047651e-09","0.0332522976436851","0.0125420944395665","2.43718840806302e-09","0.0569107593343819","9.85693005178263e-09","0.0576288223531044","0.0278553554083334","9.50363410845262e-09","0.119547833462471","0.25814642084881","-0.0776494301466529","Inf","Inf","0.0694632456817909","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..","4.18009723256973e-14","0.8699938314033","0.132051586718194","4.60261478303785e-07","0.000286620416899097","2.20715639867593e-13","0.902500037613925","0.204948641221705","1.34606643547034e-06","0.00141950330559151","0.328561634030755","-0.0059781880794554","Inf","Inf","0.131907857803736","OK_sd","NS","NS","OK_sd","C: Status"
"X1.palmitoyl.2.docosahexaenoyl.GPE..16.0.22.6..","1.47398129391779e-06","0.00245710887003599","2.61809883169154e-05","0.0678067483996031","0.00721867260546653","3.67007819421365e-06","0.00550213982943702","0.000119220138074007","0.0834970576935221","0.0218167900347842","0.209384676817829","0.110287127561458","Inf","Inf","0.0978970851126308","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"X1.stearoyl.2.docosahexaenoyl.GPE..18.0.22.6..","3.29972859333905e-25","0.000336332177327297","0.00634032549040019","1.71656924573392e-05","0.000276763930839121","4.22427518977461e-24","0.000909168853850882","0.0157486502171462","3.91493187640492e-05","0.00138076711084076","0.451083803596857","0.130410751966486","Inf","Inf","0.132233333960358","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X1.palmitoyl.2.arachidonoyl.GPI..16.0.20.4..","3.5742480222327e-11","0.681536261923713","0.000795856429448146","7.56563124650101e-07","0.224899446149038","1.47873614822249e-10","0.74886211127974","0.00246008468054928","2.13442029137253e-06","0.348255833156428","0.2879218244969","0.0149886621187006","Inf","Inf","0.0443075105351439","OK_sd","NS","OK_sd","OK_sd","NS"
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.","1.85248410510133e-07","0.185797221327259","2.75363032432194e-07","0.0403939972357792","0.0103383002977832","5.15127342063564e-07","0.249954985595996","1.84983977727964e-06","0.051858707898725","0.0295348915875616","-0.226728548072359","-0.0483012160828844","Inf","Inf","-0.0934612630918912","OK_sd","NS","OK_sd","C: GENDER","C: Status, GENDER"
"gamma.tocopherol.beta.tocopherol","0.993917641212221","0.350715629910243","0.542573328138715","9.11960094994945e-05","0.943414492251321","0.993917641212221","0.432655554352908","0.642235940767671","0.000187504522561839","0.961121220709491","0.000339041792551675","0.0340771828458183","Inf","Inf","0.00259264527092535","NS","NS","NS","OK_nc","NS"
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..","0.0829310453486774","0.0190387206339269","0.659588109224783","0.00527870015985674","0.988003322908066","0.108626861523316","0.0349128971624849","0.735465130828291","0.0082241057599605","0.990759042289886","0.0754104289255388","0.0854906659458907","Inf","Inf","-0.000549226359610453","NS","OK_sd","NS","OK_sd","NS"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..","0.0216978061659869","0.0148144622966051","0.174303975550952","0.0219428638166383","0.397794265766647","0.0313233223055789","0.0278824207163566","0.258503273030209","0.0301381236833787","0.529670729507913","0.0998365065133695","0.0888360174455716","Inf","Inf","-0.0308786746248133","C: AGE","OK_sd","NS","OK_sd","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..","0.780557508022435","0.00035046258042628","0.878838242046055","0.0978141465680342","0.161264036381619","0.812282621461997","0.000939876920234115","0.911761081388759","0.117256004322281","0.270835764071605","0.0121226276492349","0.130022968437208","Inf","Inf","0.0511347623906058","NS","OK_nc","NS","NS","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..","2.90100995401188e-74","0.989285552778023","7.22011557812555e-10","1.24446368217939e-23","5.15545676660543e-11","9.84167626898529e-72","0.990745752855924","6.80395613855303e-09","2.08486076137954e-22","2.0669728038756e-09","-0.792837930488898","0.000490520168157362","Inf","Inf","-0.236441177338228","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..","1.44642278618416e-48","0.000107679152723316","7.74811165209479e-06","2.96392220084857e-07","1.63931243625332e-07","9.346646289771e-47","0.000322562053522162","4.01304866866131e-05","8.87868085331459e-07","2.0986292226375e-06","-0.636878705915149","-0.140749868773157","Inf","Inf","-0.189526039194328","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..","0.0158257375907492","0.0640478356316171","0.869680151552542","0.0248048069570197","0.0574924256710092","0.0234705201209253","0.100710211995486","0.905722153228549","0.033426140060254","0.1205175930928","-0.104937201925757","-0.0675651160887114","Inf","Inf","-0.0693013857886375","OK_sd","NS","NS","OK_sd","NS"
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..","8.32751205090767e-05","0.61723423421048","1.49291769177947e-22","0.0066479009362314","0.0222120707736286","0.000172525707680637","0.687673937457818","5.06472326936184e-21","0.0102049791521109","0.0558181111848407","-0.171118159831835","-0.0182537285863775","Inf","Inf","-0.0833816170749961","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER"
"behenoyl.dihydrosphingomyelin..d18.0.22.0..","7.55596724822428e-10","0.688446926766293","0.000305484620414111","0.000595827277378269","0.338902327402377","2.73425268155743e-09","0.754622358337528","0.00106566228766568","0.00108093264091218","0.469470670110566","0.267624522516142","-0.0146452161205733","Inf","Inf","0.0349214534593189","OK_sd","NS","OK_sd","C: Status","NS"
"sphingomyelin..d18.0.18.0..d19.0.17.0..","2.85911862385322e-11","0.0332051418977153","8.8308906601633e-07","0.00479111933054259","0.343238778888437","1.19379199155964e-10","0.0576206874107413","5.49702689258789e-06","0.0075249408929934","0.473830135250874","0.289353334287673","0.0776701684799005","Inf","Inf","0.0346093911844826","OK_sd","C: Status","OK_sd","OK_sd","NS"
"N.palmitoyl.sphinganine..d18.0.16.0.","2.23645153042167e-05","0.00165358115145542","0.835469578355177","7.25831593988656e-05","0.100448717314989","4.96704537934894e-05","0.00387549157603629","0.882281881578191","0.000151998992753489","0.187753318727879","0.184385995313689","0.114545960216599","Inf","Inf","0.059948296403956","OK_sd","OK_sd","NS","OK_sd","NS"
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.","3.32225767861031e-31","0.0016681201020435","0.019083143924941","1.53550058291026e-08","2.23371306163763e-06","6.53377343460027e-30","0.00388941405235916","0.0399011191157856","5.41214101560836e-08","2.00738319512732e-05","-0.50525514778455","-0.114453336523994","Inf","Inf","-0.17152845290446","OK_sd","C: Status","C: Status, AGE, DOSAGE_DPPIV_C","OK_sd","C: Status"
"myristoyl.dihydrosphingomyelin..d18.0.14.0..","4.12900922345658e-18","0.845885231274103","3.02759013707992e-15","3.97044452030824e-12","6.84334568749195e-07","2.90314275452362e-17","0.887754260509635","5.26723053335571e-14","2.19914008737073e-11","7.08887030376075e-06","-0.377263103965282","-0.00709970980048588","Inf","Inf","-0.179902390908407","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X5.hydroxyindole.sulfate","0.255337477590871","0.0135032942869683","0.0214703348451576","0.176879365981957","0.223446601477076","0.302997731694128","0.0255921373567263","0.0442784869071108","0.201752166721944","0.346533757947877","0.0494473618781408","0.0900461092688706","Inf","Inf","0.0444465306172288","NS","OK_sd","C: AGE","NS","NS"
"phenylacetylglutamate","0.00100801121604221","2.49801620725159e-07","0.0839020296115632","0.952213455518904","2.14390205036124e-05","0.00179275389275135","1.3345700760789e-06","0.140565774463041","0.961423853526155","0.000150975127921805","0.141953031410339","0.186741142272658","Inf","Inf","0.154285816051908","C: DOSAGE_DPPIV_C","OK_sd","NS","NS","OK_sd"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...1..","3.62510024976022e-14","0.645346061789817","0.00877088935412984","0.0392225430157993","0.002394917861196","1.92912197604887e-13","0.714182683628975","0.0208443027207604","0.0506422367958513","0.00900250287435728","0.324621214975099","-0.0168098968012814","Inf","Inf","0.110567165932677","OK_sd","NS","C: Status","C: Status, DOSAGE_DPPIV_C","C: Status"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...2..","7.96113743387897e-22","0.709180042822584","0.000668455624991662","0.0131444818877372","0.00495501390869738","7.25051241461326e-21","0.773599130313703","0.00212932930308377","0.0189353098956044","0.0163202763934523","0.416863185335312","0.0136223921289257","Inf","Inf","0.102369094780716","OK_sd","NS","OK_sd","C: Status","C: Status"
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..","8.58959766385746e-05","0.432803754218478","0.138885999312739","0.000836095275127922","0.159838711780951","0.000177413759967345","0.519235467703532","0.214168523940213","0.00149287011624814","0.269351751654216","0.170794186563397","-0.0286460121962716","Inf","Inf","0.0513090644046299","OK_sd","NS","NS","OK_sd","NS"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..","0.0233566754126123","0.0293315818946772","0.580953795213459","0.0379453399374485","0.632866831573826","0.0334335533068723","0.0520300086680744","0.671511328879612","0.0492409968282258","0.742264728129371","-0.0986159560601836","0.0794664977769951","Inf","Inf","-0.0174474664653658","AD","OK_sd","NS","C: AGE","NS"
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..","0.0123824010983467","0.169081046211771","0.819174498158203","0.00422233284206859","0.0142511649919418","0.0187323503795501","0.231293326319932","0.869131973417265","0.00669358138631668","0.0384757739576477","0.108757072788506","-0.0501989072583298","Inf","Inf","0.089343845200193","C: CENTER_C","NS","NS","OK_sd","AD"
"X1.linoleoyl.GPA..18.2..","6.82871476753363e-20","0.110773171098614","0.0527314511747519","1.82731564349082e-06","0.000288387275217684","5.65034508508727e-19","0.163213021911856","0.0946114437775315","4.80555683762992e-06","0.00142306011807417","-0.397055610388241","0.058201247357121","Inf","Inf","-0.131850622128952","OK_sd","NS","C: Status, CENTER_C, DOSAGE_DPPIV_C","C: Status","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..","6.86642795469661e-31","0.00166335151931866","2.0123623725801e-07","3.74545264684127e-10","7.02597136348637e-05","1.312358131623e-29","0.00388497076026752","1.358594895319e-06","1.59829535904516e-09","0.000421869165497832","-0.502550347706194","0.114483633893608","Inf","Inf","-0.144447447019075","OK_sd","OK_sd","OK_sd","OK_sd","C: Status"
"X1.linoleoyl.2.arachidonoyl.GPC..18.2.20.4n6..","5.78235300025743e-15","0.00536003802672439","0.00911523654096143","3.97550653268959e-05","0.00610800304986886","3.189696350142e-14","0.0111387007691654","0.0215494355158269","8.57672871996785e-05","0.0190980648356499","-0.339576725157654","-0.101449136919189","Inf","Inf","-0.0999037111248864","OK_sd","C: Status","C: Status","OK_sd","C: Status"
"X1.myristoyl.2.arachidonoyl.GPC..14.0.20.4..","1.69869226993934e-06","0.171455439230623","7.27178653863297e-08","5.88748698171363e-10","0.301682576494106","4.20643323048848e-06","0.233834202046186","5.27690606038767e-07","2.45071160557834e-09","0.433668703710278","0.20814905784053","-0.0499210786229015","Inf","Inf","0.0377128404712906","OK_sd","NS","OK_sd","OK_sd","NS"
"X1..1.enyl.palmitoyl..2.palmitoleoyl.GPC..P.16.0.16.1..","5.05629051796243e-42","0.147252802439089","6.30782525469314e-10","3.57719568495429e-16","5.10150307555241e-12","1.85442871158784e-40","0.206855127235862","6.11408490758471e-09","3.09188187546686e-15","2.76909586940985e-10","-0.590640939673164","-0.0529016572666218","Inf","Inf","-0.248180759495588","OK_sd","NS","OK_sd","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..","5.87594066459767e-44","0.433142630390861","0.00630158213714625","2.27976199193807e-11","9.20547023752866e-09","2.57214563930937e-42","0.519235467703532","0.0156903613946926","1.15866555170785e-10","1.66557641497685e-07","-0.604707406933028","-0.0286249279745516","Inf","Inf","-0.207549575621009","OK_sd","NS","C: Status","C: Status","C: Status"
"X1.stearoyl.2.oleoyl.GPI..18.0.18.1..","9.70295605561518e-12","0.74581289780596","0.00230872055517907","5.48379817679356e-09","0.00209085874868855","4.22671269674412e-11","0.804505645725508","0.00640681757337015","2.01667049482625e-08","0.00794760594389458","-0.296088964566366","-0.0118403740393061","Inf","Inf","-0.112040043597808","OK_sd","NS","OK_sd","OK_sd","C: Status"
