"","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C","Status","DOSAGE_DPPIV_C"
"glycerophosphoserine.","4.72766524147113e-05","0.109035582708138","0.000101510153998043","0.199083585766898","0.17693461013961","0.0584859932275096","OK_nc","NS"
"X5.HETrE","0.00526122883496298","0.137961705001329","0.00845910844673551","0.239404135149364","0.0384172022271279","0.0541453046311638","OK_nc","NS"
"ceramide..d16.1.24.1..d18.1.22.1..","0.291679804200609","0.67780223889702","0.342395756315075","0.775529205888075","0.0458610531391502","0.0151747854611193","NS","NS"
"glycosyl.ceramide..d16.1.24.1..d18.1.22.1..","0.65967934322845","0.133842949578071","0.704406066348008","0.233451005883603","0.0178260640261589","-0.054717282942756","NS","NS"
"N.palmitoyl.heptadecasphingosine..d17.1.16.0..","0.937432654805441","0.395401116988523","0.945093694332083","0.52759028097682","0.00342055497374311","0.0310354861930553","NS","NS"
"ceramide..d18.1.14.0..d16.1.16.0..","0.341861341391831","0.618936228332205","0.395162646878963","0.732254979814126","0.0413404959051286","0.0181655221868865","NS","NS"
"ceramide..d18.1.17.0..d17.1.18.0..","1.16084791425598e-07","0.00318876362435657","3.33743775348596e-07","0.0115699257707269","0.22967444453653","0.107403864934907","OK_sd","C: Status"
"ceramide..d18.2.24.1..d18.1.24.2..","0.295351142778482","0.105736707294178","0.346405791486949","0.195440230088127","-0.0455144770845419","-0.0590366025446868","NS","NS"
"glycosyl.ceramide..d18.2.24.1..d18.1.24.2..","1.80133445346643e-40","6.0738362351974e-09","5.82002584131891e-39","1.11381023934633e-07","-0.579196395609032","-0.210020811861987","OK_sd","C: Status"
"glycosyl.N.tricosanoyl.sphingadienine..d18.2.23.0..","5.23163159815518e-34","3.08737643590408e-07","1.20327526757569e-32","3.58082890899302e-06","-0.527677111665298","-0.18532472450459","OK_sd","C: Status"
"glycosyl.ceramide..d18.1.23.1..d17.1.24.1..","6.57139114799235e-18","0.00601106736248555","4.52658770955615e-17","0.0188561393633046","-0.368734319317094","-0.100094062148223","OK_sd","C: Status"
"glycosyl.N..2.hydroxynervonoyl..sphingosine..d18.1.24.1.2OH...","0.00688913270368316","0.910939509991795","0.0108451891866567","0.933644195663796","0.117511885298394","0.00408565956659298","OK_nc","NS"
"ceramide..d18.1.20.0..d16.1.22.0..d20.1.18.0..","3.4840583138715e-12","0.0119030627415714","1.5812264655263e-11","0.0334419381787006","0.302530758624846","0.091672120905673","OK_sd","C: Status"
"stearoylcholine.","1.17283167816927e-71","6.81279061495712e-11","2.27361798182243e-69","2.64141624699909e-09","-0.778432421436482","-0.23498363229551","OK_sd","C: Status"
"linoleoylcholine.","4.37086868047769e-82","3.24545342679151e-12","2.96563439970411e-79","2.09718109531242e-10","-0.834577742283032","-0.250406384856545","OK_sd","C: Status"
"docosatrienoate..22.3n6..","2.7074611299325e-06","0.000367392139589734","6.58427375146667e-06","0.00174930222253779","0.203975076661116","0.129577140829027","OK_sd","C: Status"
"X1.cerotoyl.GPC..26.0..","1.83399357593438e-23","0.000358451117004199","1.92924750584725e-22","0.00171879210521095","-0.416524143542761","-0.129810148453634","OK_sd","C: Status"
"nisinate..24.6n3.","5.88298169027317e-05","0.116452081952431","0.000124542997717639","0.209582858367969","0.171886654561619","0.0572944944101531","OK_nc","NS"
"sphingomyelin..d18.0.20.0..d16.0.22.0..","0.000666364089086224","0.96217810656306","0.00122031858149798","0.973902217370754","0.147995509579814","-0.00173212709226083","OK_nc","NS"
"sphingomyelin..d18.1.19.0..d19.1.18.0..","0.0442016998442335","0.0121120709047309","0.0605264467391048","0.0338888251911749","-0.0875104537886037","-0.0914491497627594","AD","AD"
"sphingomyelin..d18.2.18.1..","1.20497623268185e-07","2.64796112879246e-06","3.44968934124319e-07","2.31824725920733e-05","-0.230171705832272","-0.1702907089859","OK_sd","OK_sd"
"sphingomyelin..d18.2.24.2..","1.49553871696962e-13","5.00385224695976e-10","7.71652486284327e-13","1.35804549982488e-08","-0.321268468359866","-0.224261340725681","OK_sd","OK_sd"
"sphingomyelin..d18.2.21.0..d16.2.23.0..","6.04163493016341e-05","8.38033324525313e-05","0.000126911743037643","0.00048807348557118","-0.174440769398841","-0.142931760276156","OK_sd","OK_sd"
"sphingomyelin..d18.2.23.1..","1.12880065956796e-12","5.6757082483164e-07","5.37467542117095e-12","5.97049309532198e-06","-0.309364334310276","-0.18119145485794","OK_sd","OK_sd"
"sphingomyelin..d18.1.25.0..d19.0.24.1..d20.1.23.0..d19.1.24.0..","1.70669789200271e-05","0.000334961691116098","3.83441893948292e-05","0.00161793867611113","-0.187007918509422","-0.130449167904538","OK_sd","C: Status"
"sphingomyelin..d17.2.16.0..d18.2.15.0..","1.1213830385347e-05","5.27626430053394e-05","2.57481689220236e-05","0.000328435351184613","-0.191016145923588","-0.146878514746677","OK_sd","OK_sd"
"heneicosapentaenoate..21.5n3.","0.117638396646617","0.181925300842942","0.150315729048455","0.29701316616568","-0.0679665780135164","-0.0487291288112573","NS","NS"
"linolenoylcarnitine..C18.3..","1.8917621860769e-05","0.423744379284513","4.22919487068592e-05","0.556113271459463","-0.186013395917937","-0.0292132551910339","OK_nc","NS"
"behenoylcarnitine..C22..","0.0800721192629414","0.726292028789223","0.105084976634247","0.812513011596847","-0.0761035810347556","0.0127862025503032","NS","NS"
"arachidoylcarnitine..C20..","2.56919197760301e-21","0.109151206934836","2.29367994316269e-20","0.199083585766898","-0.412214545646327","-0.0584669346555922","OK_nc","NS"
"lignoceroylcarnitine..C24..","0.440513004199014","0.373123987193534","0.496079789790923","0.505823427194431","-0.0335500689384978","0.0325236975956592","NS","NS"
"cerotoylcarnitine..C26..","0.000141800545500934","0.513622357930855","0.000286461343564763","0.644759981232349","-0.165474997551365","0.0238563306240409","OK_nc","NS"
"ximenoylcarnitine..C26.1..","1.02305410191674e-06","0.589510509044866","2.5997835511255e-06","0.709789941516444","-0.212533998357531","-0.0197060706564765","OK_nc","NS"
"arachidonoylcarnitine..C20.4.","0.356136801823246","0.0234521099208532","0.410252665597745","0.0585009433135989","0.0401350139760561","0.0826281988856549","NS","OK_nc"
"eicosenoylcarnitine..C20.1..","2.24379688313648e-09","0.970732075889399","7.66960294815165e-09","0.979392882514435","-0.260014917838872","0.00134018029107785","OK_nc","NS"
"dihomo.linoleoylcarnitine..C20.2..","0.0196187013303734","0.293006779168815","0.0286572418787048","0.424797221508635","-0.101486509903787","0.0383957568522341","OK_nc","NS"
"dihomo.linolenoylcarnitine..C20.3n3.or.6..","0.0301246008467018","0.016430100376404","0.0425380680010139","0.0432086166875586","0.0943063581637496","0.0874682717921261","AD","AD"
"docosahexaenoylcarnitine..C22.6..","1.08849514092995e-05","0.00411049589247395","2.50778931450246e-05","0.0141103596409437","-0.191294913619686","-0.104529009871619","OK_sd","C: Status"
"nervonoylcarnitine..C24.1..","0.00595514721440582","0.910326363773397","0.00947378050404303","0.933644195663796","-0.119576273101931","0.00411390630146082","OK_nc","NS"
"adrenoylcarnitine..C22.4..","0.00723006433615638","0.00148328993083404","0.0113424246290916","0.00590271095642753","0.115176264060817","0.115690411728395","AD","AD"
"docosapentaenoylcarnitine..C22.5n3..","0.00197561758582105","0.877940154503148","0.00337221769051467","0.912923210468024","-0.133544794955058","-0.00560980906035539","OK_nc","NS"
"glycosyl.ceramide..d18.1.20.0..d16.1.22.0..","7.60479649008067e-26","0.0017785126556106","1.01173616049407e-24","0.00695516332467891","-0.457141350290446","-0.113773290671119","OK_sd","C: Status"
"N.N.N.trimethyl.5.aminovalerate","3.69897642997551e-06","4.4550671187214e-05","8.83716728076897e-06","0.00029347213981092","0.20124767379659","0.148296834823463","OK_sd","OK_sd"
"ethyl.alpha.glucopyranoside","4.65791346211348e-05","0.601199911904125","0.000100329977271238","0.717184920446234","-0.170839392135737","-0.0190900432256902","OK_nc","NS"
"carotene.diol..1.","3.43692572624249e-23","0.46397055074323","3.53326379584172e-22","0.599172254868746","-0.431359105532409","-0.0267448386750547","OK_nc","NS"
"carotene.diol..2.","3.50302396905609e-21","0.225070276844648","3.10106384078272e-20","0.348255833156428","-0.410805638641723","-0.0442912061815051","OK_nc","NS"
"carotene.diol..3.","4.5808046877227e-30","0.144082114639649","7.96942559133295e-29","0.247492948817727","-0.494895537456584","-0.0533191317999571","OK_nc","NS"
"cortolone.glucuronide..1.","7.43838359841125e-47","0.000198355776966007","3.73847649742373e-45","0.00102345547278658","0.625125257106693","0.135295286426294","OK_sd","OK_sd"
"X5.dodecenoylcarnitine..C12.1.","5.24086476406541e-05","0.00127635709054688","0.000111728925820171","0.00521691738515698","-0.175894881975785","-0.117256276636304","OK_sd","OK_sd"
"hydroxy.CMPF.","4.5784379573735e-21","1.58000457408145e-07","4.00834858590699e-20","2.04196781621764e-06","-0.409585088188537","-0.189767704471439","OK_sd","C: Status"
"X3.hydroxyoleoylcarnitine","0.000360468902632839","7.55832051551375e-08","0.000683179191163076","1.11014597082597e-06","0.155137990009569","0.194539574374479","C: DOSAGE_DPPIV_C","OK_sd"
"trans.2.hexenoylglycine","3.79224441260363e-08","0.564866996253025","1.13349684315047e-07","0.689941056629482","-0.233720343260979","-0.0210236276372476","OK_nc","NS"
"X2.hydroxyarachidate.","2.49319542393958e-12","2.33764186011182e-05","1.14686989501221e-11","0.000163514433204729","0.304512269545759","0.153589054400812","OK_sd","C: Status"
"N.stearoylserine.","1.28643663584991e-30","6.45502309479646e-05","2.35904664168693e-29","0.000392801181149722","-0.497502392128203","-0.145170896298351","OK_sd","C: Status"
"X2.hydroxyheptanoate.","4.69842999137259e-17","3.79223091871461e-07","3.09503373703525e-16","4.18378646885832e-06","0.365027462385197","0.183939223403332","OK_sd","OK_sd"
"lyxonate","0.801909983873751","0.0140356004030079","0.829414518381616","0.0380926194937634","0.0109171457201624","0.089542867647553","NS","OK_nc"
"dodecenedioate..C12.1.DC..","0.252898903255574","0.00857118673155027","0.300511218667087","0.0253078162228887","-0.0497261295742389","0.0957976512389862","NS","OK_nc"
"hexadecenedioate..C16.1.DC..","0.0126130314833677","0.985398136512378","0.0189754808458204","0.989042360390013","-0.108485839354464","0.00066850791135249","OK_nc","NS"
"octadecenedioate..C18.1.DC.","6.80187872591363e-05","0.629191403419829","0.000142440577639889","0.739872386863699","-0.173220218945655","-0.0176362531374964","OK_nc","NS"
"heptenedioate..C7.1.DC..","0.486561334519141","0.0704873314264217","0.542980041893482","0.142126758908847","-0.0302651306817754","0.0659967814532204","NS","NS"
"octadecadienedioate..C18.2.DC..","1.51020386101975e-05","0.774538557625877","3.41557773233966e-05","0.84151226797303","-0.188183263390267","-0.0104626338627057","OK_nc","NS"
"glucuronide.of.C10H18O2..1..","0.0307112869220119","0.639212574770975","0.0432764448111839","0.746587305548801","0.0809255087510454","0.0171226085955993","OK_nc","NS"
"N.acetylglucosamine.conjugate.of.C24H40O4.bile.acid..","1.23852880957569e-27","2.57102635660743e-12","1.82682999412415e-26","1.83625408732436e-10","0.372817889351827","0.251544303224061","OK_sd","OK_sd"
"X3.carboxy.4.methyl.5.pentyl.2.furanpropionate..3.CMPFP...","0.127349911107547","0.0802469811044154","0.161206930385206","0.157590670562506","-0.0663090403610418","-0.0638298839523237","NS","NS"
"methylnaphthyl.sulfate..2..","0.901022915887068","0.349475926624334","0.911093961891767","0.479998818248199","0.00415137839324325","0.0341649245436458","NS","NS"
"glucuronide.of.C10H18O2..7..","1.14031837526004e-06","0.287322288280007","2.88696275229081e-06","0.417895332471564","0.209806595493004","0.0388505828666354","OK_nc","NS"
"glucuronide.of.C10H18O2..8..","4.44783475512954e-05","0.130311113366261","9.59572617283113e-05","0.229652182906515","0.155311278036873","0.0552186783881954","OK_nc","NS"
"N.acetyl.2.aminooctanoate.","0.286174086555201","0.116256895555769","0.336223580480873","0.209509438604487","0.0463884514831195","0.0573250771136455","NS","NS"
"hydroxyasparagine..","1.00254076504378e-17","0.033299793314045","6.83642119680605e-17","0.0793801479763535","0.372848026400054","0.0776285676928986","OK_sd","C: Status"
"genistein.sulfate.","0.667860860067674","0.295294820728484","0.711930233394999","0.427201569006987","0.00993769165279106","0.0382143569083158","NS","NS"
"perfluorooctanoate..PFOA.","0.943094776886794","0.145254080639502","0.948687629529562","0.249190628859424","-0.00311165022941823","0.0531640123663057","NS","NS"
"X3.hydroxybutyroylglycine..","9.81314724628255e-10","0.901992190442375","3.49512882236363e-09","0.930043639757724","-0.265816299622533","-0.00449810001032023","OK_nc","NS"
"glyco.beta.muricholate..","2.31067083208113e-08","0.0726874534325993","7.12631890712293e-08","0.145912535958635","-0.237713502151032","-0.0654878623370039","OK_nc","NS"
"N.methylhydroxyproline..","0.0712836889955772","0.762396392001455","0.0940972431585586","0.837087771075041","0.0784392022723334","-0.0110430718286878","OK_nc","NS"
"N.N.N.trimethyl.alanylproline.betaine..TMAP.","0.265789589917306","0.634009868585161","0.315001286915095","0.742963205241851","-0.0484000994522591","0.0173888498543259","NS","NS"
"X3.formylindole","0.163631010607255","0.648348177841158","0.202597884483618","0.752616319358812","0.0605830011979476","-0.0166572844775211","NS","NS"
"gamma.glutamylcitrulline.","7.22947125213911e-23","3.86677382102433e-10","7.16087043003852e-22","1.11052979119849e-08","-0.428119372848026","-0.225678080339215","OK_sd","OK_sd"
"resveratrol.disulfate..1..","0.99307765337525","0.75739212405591","0.993810011526707","0.836550576128537","-0.000263699171984599","0.0112830972497208","NS","NS"
"resveratrol.disulfate..2..","0.563167193449424","0.902216810145726","0.615312303954","0.930043639757724","-0.0154603057403543","0.00448773903253865","NS","NS"
"glycine.conjugate.of.C10H12O2.","0.684547844015926","0.259295837865634","0.727432595402985","0.384742614629724","0.0172609943719062","0.04118706587379","NS","NS"
"glycine.conjugate.of.C10H14O2..1..","0.825573389072256","0.10628921461154","0.849271830324837","0.195704836130068","-0.00959111559818271","0.0589434463309654","NS","NS"
"glutamine.conjugate.of.C7H12O2.","0.51856824799235","0.00227543590480675","0.572111473598064","0.00860102095493805","0.0280801946853316","0.111124348307944","NS","OK_nc"
"glutamine.conjugate.of.C6H10O2..1..","0.314123950459408","6.71624388090254e-05","0.364953939018336","0.000406872452963605","0.0437815968115003","0.144832702451662","NS","OK_nc"
"glutamine.conjugate.of.C6H10O2..2..","0.0150385843755663","0.000106053255296696","0.022376490128995","0.000602151746600905","0.105743367965825","0.140883196737947","C: DOSAGE_DPPIV_C","OK_sd"
"dihydroferulic.acid.sulfate","7.63510196311477e-07","0.0047220939315746","1.988643639913e-06","0.0157829592737604","0.20750864556571","0.102929359978418","OK_sd","C: Status"
"Fibrinopeptide.A..5.16..","2.97150682171418e-09","4.60428313014101e-08","1.00057934418515e-08","7.43810977095399e-07","0.257988201345619","0.19768144199049","OK_sd","OK_sd"
"Fibrinopeptide.A..7.16..","3.09752009042232e-05","0.000270781570112332","6.74692578282999e-05","0.0013609281134905","0.180980508864059","0.132436208590544","OK_sd","OK_sd"
"sphingomyelin..d17.1.14.0..d16.1.15.0..","1.5974353058625e-18","1.51518826348687e-06","1.18454628964777e-17","1.43783949199419e-05","-0.381934346440438","-0.174319819640798","OK_sd","C: Status"
"tetradecadienoate..14.2..","0.966556501414064","0.996256668734078","0.970849128363349","0.996256668734078","-0.00183082567977877","0.000171369655352006","NS","NS"
"N.carbamoylvaline","0.177417193656724","0.551604572838628","0.21827301159762","0.677400366825356","-0.058089160457179","-0.0217440562687856","NS","NS"
"X8.methoxykynurenate","2.10776020188793e-14","0.00889705289492135","1.13501214046108e-13","0.0260200447810523","0.331515064756982","0.0953363775294377","OK_sd","C: Status"
"X3.amino.2.piperidone","0.00292378770840216","0.089510434303593","0.00488017210369217","0.170597836165696","-0.129408485085928","-0.0619627418538615","OK_nc","NS"
"N.N.dimethylalanine","6.10941269554519e-18","1.57930081777771e-07","4.22983317747695e-17","2.04196781621764e-06","-0.375319264354653","-0.18977062434587","OK_sd","OK_sd"
"X3.indoleglyoxylic.acid","0.00434775921469665","0.327143336653224","0.00709977046250704","0.460034723148626","-0.124021487715386","-0.0357807753573184","OK_nc","NS"
"X2.2..Methylenebis.6.tert.butyl.p.cresol.","0.192463357205199","0.000747457891611417","0.234867604071452","0.00328252543338736","-0.056288471825627","0.12268720364535","NS","OK_nc"
"ethyl.beta.glucopyranoside","8.11408689813805e-13","0.0847345105029658","3.9184398294567e-12","0.163330583455291","-0.311338310969132","-0.0629048020686272","OK_nc","NS"
"X2.hydroxysebacate","0.49214915848336","0.0558663543077247","0.547415088575344","0.117901466245074","-0.0298582805307134","0.0697573517843277","NS","NS"
"enterolactone.sulfate","2.64356423239665e-12","0.229568490223768","1.2078507284048e-11","0.354005046856425","-0.261401222057306","-0.0438650247689378","OK_nc","NS"
"ascorbic.acid.3.sulfate.","0.614142336707568","0.00106120811489974","0.662473092934952","0.00444462781456465","0.021932236847062","0.119154970962243","NS","OK_nc"
"X3.hydroxyhippurate.sulfate","0.834172208867339","0.250265684839241","0.855609741068011","0.376091400140476","0.0089281005371929","0.0419767502118236","NS","NS"
"X6.bromotryptophan","0.186307309944291","0.0277021943447404","0.227970261131112","0.0677331130194823","-0.0574788852305861","-0.0802835807941076","NS","OK_nc"
