"","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin","Status","AGE","GENDER","CENTER_C","sitagliptin"
"gamma.glutamyl.alpha.lysine","7.45335895599942e-10","2.10183544015198e-06","3.420603879584e-05","0.000113467698747835","0.02209634753061","2.47897257433608e-09","7.00783953878682e-06","0.000126478459525763","0.000207514376281419","0.0702218819649595","0.254996420983264","0.156914362175401","Inf","Inf","0.0760740869800066","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"ferulylglycine..1.","0.00201592142853524","0.0851684519097705","0.434729962251405","0.000756965366246589","0.0471030689637797","0.00337729059076831","0.123873086003814","0.527192635187808","0.00123908564776432","0.122920893430479","0.108858918568848","0.0572552572154733","Inf","Inf","0.0660152454480623","C: CENTER_C","NS","NS","OK_sd","NS"
"ferulylglycine..2.","0.00286060968496002","0.129317341717998","0.598293443013094","0.0116083463858773","0.154727832444923","0.00469121979568145","0.179983213037255","0.679970018566808","0.0156952087311377","0.293143376579224","0.0952302500766932","0.0504577360033458","Inf","Inf","0.0473419815374079","OK_sd","NS","NS","C: Status","NS"
"oleoyl.oleoyl.glycerol..18.1.18.1....1..","6.8090277005049e-17","0.00905943807449499","0.00184098839806272","1.91299297868756e-07","0.000712739289094549","4.08842946441821e-16","0.0163915432894529","0.00455049409138635","4.96354009957746e-07","0.00454078504836293","0.345210366650381","0.0867091904399899","Inf","Inf","0.112308052159851","OK_sd","C: Status","OK_sd","OK_sd","C: Status"
"oleoyl.oleoyl.glycerol..18.1.18.1...2..","1.29802610875764e-19","0.000359058304679008","2.23031708311835e-05","9.56526770276766e-09","0.00137116180595929","9.27063910307433e-19","0.000842979445414212","8.48063799161931e-05","2.9433261389242e-08","0.00762568266674902","0.375177530592072","0.118366645130892","Inf","Inf","0.10623893397425","OK_sd","C: Status","OK_sd","OK_sd","OK_sd"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...1..","5.26805571202278e-28","0.816558204924282","0.00764398021105932","4.71062894704995e-10","0.0274575873376272","6.0582640688262e-27","0.858968592311822","0.0164387973794097","1.70917740137614e-09","0.0818899912465058","0.454415824934953","0.00772163387973893","Inf","Inf","0.073297720755277","OK_sd","NS","C: Status","OK_sd","C: Status, GENDER, CENTER_C"
"linoleoyl.arachidonoyl.glycerol..18.2.20.4...2..","1.41744009960514e-23","0.107489892106953","0.118265339447264","0.00217460037057566","0.0654232587563753","1.28231081010945e-22","0.153540824830669","0.181340187152472","0.00332686888711519","0.157689808405686","0.414450138047788","0.0535398205025816","Inf","Inf","0.0612690852745823","OK_sd","NS","NS","OK_sd","NS"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...1..","6.31156808999171e-13","0.665804339333008","0.273747200896592","0.00566879757627435","0.0918213965006763","2.73635715594848e-12","0.731332807308662","0.365624952378618","0.00800474329969229","0.203265310034939","0.290031018145047","0.0143764155450513","Inf","Inf","0.0560735226728696","OK_sd","NS","NS","C: Status","NS"
"palmitoyl.arachidonoyl.glycerol..16.0.20.4...2..","3.65323382684654e-26","0.764500258833037","0.16810674017423","0.000347046725408189","0.0474095046062205","3.84297542870601e-25","0.816871536406639","0.241909699275111","0.000599163366894291","0.123002681350969","0.42751638962426","-0.00997179212637624","Inf","Inf","0.0659240444617771","OK_sd","NS","NS","C: Status","NS"
"palmitoleoyl.linoleoyl.glycerol..16.1.18.2...1..","3.59094350062438e-09","0.518492972531741","0.28242661739261","0.11090830532551","0.0125742345670622","1.10496832887694e-08","0.591753543923947","0.374754345926035","0.127436554044638","0.0450217316820669","0.236038994239487","-0.0214900258982645","Inf","Inf","0.0829284235134405","OK_sd","NS","NS","NS","C: Status"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...1..","3.89965860736349e-34","0.000568988862743504","0.000739400349427992","0.00108691396355601","0.00357510184015772","6.69852750657247e-33","0.00125752098818068","0.00206879644159543","0.0017250786532696","0.0169629832066225","0.504567507072819","0.114330523044436","Inf","Inf","0.0967513109005755","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"oleoyl.arachidonoyl.glycerol..18.1.20.4...2..","8.37248806481978e-41","0.000198011943133011","7.05280973668356e-05","0.00379018541769003","0.00514895175219978","2.22773849097264e-39","0.000487662807316689","0.000244418493165004","0.00550083594845495","0.02253912105721","0.55403747173713","0.123405575622994","Inf","Inf","0.0929213467914357","OK_sd","C: Status","OK_sd","C: Status","C: Status"
"diacylglycerol..16.1.18.2..2...16.0.18.3..1...","2.48047984375328e-16","0.000707132515785862","0.00345825866306088","0.0281931167656124","0.0249765805641261","1.4446399776709e-15","0.00154025493406327","0.00817570906929201","0.0358221530439476","0.0768553737540116","0.338881756104212","0.112379515381009","Inf","Inf","0.0745181453831521","OK_sd","C: Status","OK_sd","C: sitagliptin","C: Status"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...1..","1.38142392848432e-09","0.236690003201249","0.00485495155323274","5.88235061822082e-06","0.011343232946519","4.46331493084101e-09","0.308834936869323","0.011109897567853","1.28955570095729e-05","0.0419421447096086","0.250355061184143","-0.0393734103755368","Inf","Inf","0.0841316666374432","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER, CENTER_C"
"linoleoyl.linoleoyl.glycerol..18.2.18.2...2..","8.21772187627847e-08","0.402835240881554","0.00830370275473271","0.0258632375075895","0.402875832288012","2.27117079146841e-07","0.484187264726544","0.0176616373639064","0.0330163812773273","0.570075604186477","0.221950166452683","0.0278415619661459","Inf","Inf","0.0278391605111156","OK_sd","NS","OK_sd","C: Status","NS"
"stearoyl.arachidonoyl.glycerol..18.0.20.4...1..","0.00570313003473391","0.480331725943354","0.98911626920961","0.242439220596039","0.636150646765742","0.00893665988121699","0.560455848757636","0.990576219422465","0.26446143275629","0.754594779424049","0.112250462999784","0.0234897875840494","Inf","Inf","0.0157467541087284","OK_nc","NS","NS","NS","NS"
"perfluorooctanesulfonate..PFOS.","0.242308203457379","2.05230439691516e-42","2.35680611522646e-15","1.53080790761758e-14","0.717866351382615","0.286921668491852","1.39248853330694e-39","3.19818589836231e-14","9.1916209320224e-14","0.815293117053046","-0.0484360264960859","0.431860106251352","Inf","Inf","0.012026599149134","NS","OK_sd","OK_sd","OK_sd","NS"
"N.palmitoyl.sphingadienine..d18.2.16.0..","0.915131062275227","0.0103562414347353","0.000331631195988814","0.51762940254195","0.00351584937575574","0.928126196941317","0.0183945283075077","0.000984734207782976","0.537843108154232","0.0168586841091892","-0.00441980162021516","0.0851831336392899","Inf","Inf","-0.0969236564438663","NS","OK_sd","OK_sd","NS","C: GENDER"
"palmitoyl.docosahexaenoyl.glycerol..16.0.22.6...1..","6.12109434902493e-07","3.8431311624204e-07","0.00933242298691316","0.00514470246551819","0.144523700575008","1.55549157895634e-06","1.4773736508228e-06","0.0195433611006808","0.00728743345063485","0.280880791931111","0.205344664992672","0.167785054900523","Inf","Inf","0.048542297156029","OK_sd","OK_sd","C: AGE","OK_sd","NS"
"lactosyl.N.nervonoyl.sphingosine..d18.1.24.1..","1.22709599563677e-44","0.38235182504324","0.000763403624906716","4.52197810973866e-07","0.00158318612698942","4.06138845385145e-43","0.464088932543539","0.00212334639216157","1.12593106328722e-06","0.00852533164414543","-0.580596048311045","-0.0290725316698464","Inf","Inf","-0.10486357309037","OK_sd","NS","C: Status","OK_sd","C: Status, GENDER, CENTER_C"
"lactosyl.N.behenoyl.sphingosine..d18.1.22.0..","1.75488498432836e-16","0.918877088004741","4.70801170250374e-07","0.0208924432937927","0.149905113831119","1.03089996698424e-15","0.938942928028941","2.57611769366838e-06","0.0271301871288772","0.287696966601424","-0.34087577971436","0.00339022789406354","Inf","Inf","-0.0479015163781703","OK_sd","NS","OK_sd","OK_sd","NS"
"N.behenoyl.sphingadienine..d18.2.22.0..","1.42241664116089e-05","0.00170173048766243","0.0122515423906265","0.000442020734588347","0.816412863284863","3.12333233342286e-05","0.00350417036685572","0.0247431492442585","0.000749777671045484","0.883438756419919","0.179785940713304","0.104166835799458","Inf","Inf","-0.00772786263774651","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"glycosyl.N.behenoyl.sphingadienine..d18.2.22.0..","3.32506383775312e-43","0.852561380598419","6.28907463470653e-07","1.14859748478924e-06","0.00187286556532684","9.2083910772061e-42","0.888575878242746","3.32072929155516e-06","2.70621254254731e-06","0.00988902168151177","-0.57081340256553","0.00618639702544645","Inf","Inf","-0.103235824760886","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER, CENTER_C"
"N.stearoyl.sphingadienine..d18.2.18.0..","8.78350534667439e-10","0.00996889240693657","0.0340567239003022","0.0392527801342489","0.43911656403195","2.89301377559154e-09","0.0177997197318591","0.0616199657769468","0.0484677185097141","0.602508773904303","0.253860225194005","0.0856202644700649","Inf","Inf","0.0257495133152837","OK_sd","C: Status","OK_sd","C: Status","NS"
"X2.hydroxybehenate","6.81760742048853e-25","4.36760991688464e-05","0.216417619051668","2.34829858815431e-09","2.33522591469914e-07","6.90409945492756e-24","0.000119734275903282","0.299061821846348","7.82958521898133e-09","6.88891644836246e-06","0.42676650040335","0.135421328455868","Inf","Inf","0.170842836383888","OK_sd","OK_sd","NS","OK_sd","OK_sd"
"X2.hydroxynervonate.","6.76614720091577e-14","8.91302229052858e-16","0.000544045049787528","0.00013034275404994","2.581772250173e-07","3.2674952852821e-13","1.22171426749973e-14","0.00155752981553096","0.000236148354133202","7.45418073081865e-06","0.310340517878041","0.262937222873854","Inf","Inf","0.170231179928952","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"N.palmitoylserine","4.41433753039436e-12","0.427859993534098","0.958301518750123","1.71828811637874e-06","0.0774606471798189","1.80521164083899e-11","0.509750668328157","0.969012787588612","4.01328222706703e-06","0.178536494137958","-0.281498187767716","-0.0263874047188548","Inf","Inf","-0.0587214999867782","OK_sd","NS","NS","OK_sd","NS"
"N.oleoylserine","1.63149188154008e-13","0.417999623769422","0.624329805157775","1.34513904638915e-21","0.27575636664653","7.42931034647615e-13","0.49950864492614","0.700792041953293","1.56013135551288e-20","0.436948549140705","-0.305494642836854","0.0269542348140233","Inf","Inf","-0.0362677706519557","OK_sd","NS","NS","OK_sd","NS"
"sphingadienine","0.458557285826866","0.0338541207979856","0.96584694000802","5.55882951340449e-62","0.0764718805436676","0.510469431392172","0.0547557114694476","0.973447574900824","3.59206269032852e-60","0.17799715591382","0.0306886482678695","0.070540800428015","Inf","Inf","0.0589180642844379","NS","C: CENTER_C","NS","OK_sd","NS"
"glycerophosphoserine.","1.2048937206579e-08","0.0389591898558228","0.000165810833726628","0.00219481510108568","0.424568680331798","3.56218034625877e-08","0.0621369210355213","0.000534454397546401","0.00334647650805984","0.590307068862961","0.236056037176326","0.0686441207265198","Inf","Inf","0.0265757513577207","OK_sd","C: Status, GENDER, CENTER_C","OK_sd","OK_sd","NS"
"X5.HETrE","0.0278950235829948","0.866047477115013","0.911689631550965","2.97198803984102e-07","0.135441456674588","0.0392671649399625","0.899178597127064","0.93400308382879","7.55241155442747e-07","0.268312491543674","0.026359742310795","0.00561486593033291","Inf","Inf","0.0496664705701932","C: CENTER_C","NS","NS","OK_sd","NS"
"ceramide..d16.1.24.1..d18.1.22.1..","0.00151107259022295","3.50841008593696e-17","0.215373529657893","2.13605084001334e-17","0.597998029823319","0.00257927736469503","6.14545278003304e-16","0.297922405449297","1.69509999409246e-16","0.728341577230637","0.131412404985627","0.275121040271204","Inf","Inf","-0.0175503407141631","C: AGE","OK_sd","NS","OK_sd","NS"
"glycosyl.ceramide..d16.1.24.1..d18.1.22.1..","0.128143103900712","0.00111285488359567","0.245353074039405","1.17483679109e-06","0.090474280707695","0.160860492130681","0.00235591899694121","0.332944121471473","2.76300437696557e-06","0.20126819495138","0.0593719109676979","0.10820798514117","Inf","Inf","-0.0563071112725567","NS","OK_sd","NS","OK_sd","NS"
"N.palmitoyl.heptadecasphingosine..d17.1.16.0..","0.527941486951373","5.14502035228928e-05","0.00585283655584852","0.00122927474497659","0.688863665313559","0.576360899270324","0.000139357138084961","0.0130629921156027","0.00193742837274475","0.79431305348861","0.0261438651108358","0.13416777975626","Inf","Inf","0.0133274965119349","NS","OK_sd","OK_sd","OK_sd","NS"
"ceramide..d18.1.14.0..d16.1.16.0..","0.0907312635631455","3.3294348785238e-05","0.0594447608420753","0.0574856821165441","0.154929322827356","0.117707767356777","9.27729595514744e-05","0.0994655246149152","0.0689117231732776","0.293143376579224","0.0700691943235659","0.137474532317079","Inf","Inf","-0.0473188943597503","NS","OK_sd","AD","C: AGE","NS"
"ceramide..d18.1.17.0..d17.1.18.0..","1.51062904598247e-09","3.25794034668761e-06","0.195869198504418","0.00372793352091264","0.0149152657596419","4.83472550801466e-09","1.04024118834237e-05","0.275434717482379","0.00543957611599834","0.0507268562301607","0.249531319236931","0.153988447487956","Inf","Inf","0.0809023246968621","OK_sd","OK_sd","NS","C: Status","C: Status, AGE, CENTER_C"
"ceramide..d18.2.24.1..d18.1.24.2..","0.877374677824384","3.91812380646966e-11","0.615644463444003","6.66778010150617e-07","0.136548399373585","0.893841920276043","2.8739967596645e-10","0.695409870353674","1.62153720389675e-06","0.269689889135969","0.00639678229352486","0.217299582055488","Inf","Inf","-0.0495264105054841","NS","OK_sd","NS","OK_sd","NS"
"glycosyl.ceramide..d18.2.24.1..d18.1.24.2..","2.50495839203847e-44","0.775731506987282","2.21818462508422e-08","8.99515089789576e-05","1.22629922135831e-05","7.90518264650281e-43","0.826269744883628","1.49013689912836e-07","0.000166073738346184","0.000163145886606199","-0.578494086100917","0.00948282322618814","Inf","Inf","-0.144792232304791","OK_sd","NS","OK_sd","OK_sd","C: Status"
"glycosyl.N.tricosanoyl.sphingadienine..d18.2.23.0..","3.3108027779902e-37","0.901969209585038","2.11923350760694e-09","0.0411325055166991","0.000431204283439274","7.13136407894079e-36","0.92795467582024","1.58010981858385e-08","0.0505801434630783","0.00302971240404077","-0.526694920068626","0.0041000961841666","Inf","Inf","-0.116776591049782","OK_sd","NS","OK_sd","C: GENDER","C: Status, GENDER"
"glycosyl.ceramide..d18.1.23.1..d17.1.24.1..","9.08012792774596e-18","0.0839120844795543","0.0343629162353532","0.00242520050066174","0.0467777321597948","5.78485145443721e-17","0.122307946980403","0.0620911815331216","0.00366889306510366","0.122307095454415","-0.349516548691671","0.0574867196930412","Inf","Inf","-0.0661126187086035","OK_sd","NS","C: Status","OK_sd","NS"
"glycosyl.N..2.hydroxynervonoyl..sphingosine..d18.1.24.1.2OH...","0.000230685842895766","1.83315337765703e-14","2.59645074021228e-08","6.21927673403791e-08","0.819785334510947","0.000433574361232069","2.18209573112333e-13","1.72119299903778e-07","1.70496131880595e-07","0.884795355434785","0.152545646665833","0.250948024947752","Inf","Inf","-0.00758340118308292","OK_sd","OK_sd","OK_sd","OK_sd","NS"
"ceramide..d18.1.20.0..d16.1.22.0..d20.1.18.0..","9.32433023452138e-18","7.20285445177035e-11","0.5591871448818","1.99110101777127e-10","0.173774749645434","5.91267108796519e-17","5.11187249144339e-10","0.646902775451494","7.63255390145655e-10","0.3156060256214","0.355475895606331","0.214384463534222","Inf","Inf","0.0452531065004666","OK_sd","OK_sd","NS","OK_sd","NS"
"stearoylcholine.","1.96199626650262e-73","0.129184413825319","1.39941688009364e-05","3.70726783408885e-14","1.13640562602046e-07","3.32803616705507e-71","0.179982802423982","5.80736607427239e-05","2.14074997908875e-13","3.82935849059433e-06","-0.750820901457739","-0.0504752296960011","Inf","Inf","-0.175169624053609","OK_sd","NS","OK_sd","OK_sd","C: Status"
"linoleoylcholine.","1.10243697177673e-88","0.0231525828950153","7.06057843188517e-05","1.06372138210279e-13","7.13701994985289e-09","7.4800348535051e-86","0.0386921859464727","0.000244418493165004","5.86776388420118e-13","4.61187431997637e-07","-0.82698010521173","-0.0754841247046307","Inf","Inf","-0.190880814730475","OK_sd","OK_sd","C: Status","OK_sd","C: Status"
"docosatrienoate..22.3n6..","2.57769519557807e-11","3.37858833386481e-08","0.00295305376975257","1.54731932643079e-12","0.00340210527854379","9.71647883444288e-11","1.60305747169739e-07","0.00703034029044602","7.52585063070458e-12","0.0164880602249426","0.276175110495041","0.18222398957435","Inf","Inf","0.0972620271863883","OK_sd","OK_sd","OK_sd","OK_sd","OK_sd"
"X1.cerotoyl.GPC..26.0..","4.7610006422119e-29","0.0677926264240191","0.357582548618505","0.206962286234384","0.00950477044364887","6.15302654426815e-28","0.101204173880521","0.453071445821953","0.228517349406069","0.0365381685326672","-0.440270187358686","-0.060738904637195","Inf","Inf","-0.0861643851085677","OK_sd","NS","NS","NS","C: Status"
