"","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB","Status","AGE","GENDER","CENTER_C","GLYCATHB"
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.","1.78387136879865e-28","0.314961486079037","0.357821054913508","6.30860448073929e-09","1.91785421675855e-21","2.24140134024053e-27","0.396845623592622","0.453683222018907","1.9770845913079e-08","2.06549854931854e-20","0.461068552006068","0.0335701127541362","Inf","Inf","0.309918287882184","OK_sd","NS","NS","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..","3.48506136044266e-17","0.01744489247505","8.5400735240811e-07","0.0264961915783083","2.75028641043991e-14","2.14964921187304e-16","0.030035475155163","4.42323655426643e-06","0.0337926052366206","1.8475933955282e-13","-0.351121302134904","-0.079313480613532","Inf","Inf","-0.250232265842566","OK_sd","C: Status, GENDER, GLYCATHB","OK_sd","OK_sd","C: Status"
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..","1.01450825061421e-15","0.0648312468296141","0.0275987909185657","1.2315712747317e-17","2.66219227464518e-08","5.55116006485277e-15","0.0974263587461643","0.0513035058582105","1.00677242157284e-16","9.05412259822936e-08","0.334294532168314","0.0616430907135112","Inf","Inf","0.184281614946922","OK_sd","C: Status, GENDER, GLYCATHB","OK_sd","OK_sd","C: Status"
"X1.palmitoyl.2.dihomo.linolenoyl.GPC..16.0.20.3n3.or.6..","3.30769169703056e-10","0.083441380550246","0.00151958073168557","7.56959428301783e-12","0.000105646108160447","1.13633864123303e-09","0.121621861876137","0.00385433841663049","3.41260446579907e-11","0.000232290293110688","0.26175297189941","-0.0577983712248241","Inf","Inf","0.12902388113213","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..","3.00626049074145e-20","0.556666474108483","0.358899941211621","7.07159307214978e-09","1.90845268196798e-17","2.27904775750623e-19","0.628449588490193","0.453893029099878","2.20095224745579e-08","1.55076065235362e-16","0.384016305638068","0.0196406083927842","Inf","Inf","0.278385618563634","OK_sd","NS","NS","OK_sd","C: Status"
"X1.palmitoyl.2.docosahexaenoyl.GPE..16.0.22.6..","7.16139667279953e-09","0.000142416680729814","3.67259368599279e-05","0.837356938342992","4.22597458141071e-11","2.15477057316828e-08","0.000357887843982143","0.000135059881623095","0.8426428072319","1.9639203791008e-10","0.241069825884042","0.126604124470455","Inf","Inf","0.217765585218638","OK_sd","OK_sd","OK_sd","NS","OK_sd"
"X1.stearoyl.2.docosahexaenoyl.GPE..18.0.22.6..","6.87944909965175e-29","4.3710332647853e-05","0.00284915200316745","0.0397624348933361","2.39620587681757e-28","8.97635810406483e-28","0.000120314242197031","0.00685514054662806","0.0490523855911429","4.4543169518376e-27","0.464612248915756","0.135938687720559","Inf","Inf","0.356778660121532","OK_sd","OK_sd","OK_sd","C: GLYCATHB","OK_sd"
"X1.palmitoyl.2.arachidonoyl.GPI..16.0.20.4..","2.21153705701437e-13","0.711101452895558","0.000411262838300421","4.52805647489853e-08","2.6508017608039e-08","1.020767274275e-12","0.770123441005006","0.00121586856551998","1.26171922719452e-07","9.03803514927361e-08","0.30556279349859","0.0123764129705631","Inf","Inf","0.184305970652321","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.","4.80213803792595e-08","0.0454778553678499","8.40231346046663e-08","0.00673541212244492","6.37364706524476e-06","1.36328479444885e-07","0.0713450285944189","5.230247415529e-07","0.00940324511333102","1.62575922322127e-05","-0.227381428017209","-0.0667662980807418","Inf","Inf","-0.149976985718942","OK_sd","C: Status, GENDER","OK_sd","OK_sd","C: Status"
"gamma.tocopherol.beta.tocopherol","0.0700595604998649","0.185809631046568","0.998354990451715","9.34231189650872e-08","0.0842669580790544","0.0925713959087796","0.249400266399794","0.998354990451715","2.51039945417076e-07","0.115156356609544","0.0754656892548393","0.0441916486984062","Inf","Inf","0.0576446760534355","OK_sd","NS","NS","OK_sd","NS"
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..","0.113611772072154","0.0258237832163775","0.801205733762101","0.00405965444544082","0.0102276288604137","0.143682362257142","0.0427352119812491","0.846757150089697","0.0059108917193811","0.0169876283519969","0.0659116044493084","0.0743782965251971","Inf","Inf","0.0856582617650457","NS","OK_sd","NS","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..","0.0273628431500338","0.024668862323133","0.173435507906528","0.00687682137379648","0.00662534308207905","0.038558025082654","0.0410449151026057","0.249049718761014","0.00958095133905731","0.0113231619173568","0.0919102958292077","0.074967217217578","Inf","Inf","0.0905444024456722","C: AGE, GLYCATHB","OK_sd","NS","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..","0.281844983540768","0.000126598776929084","0.8221916955665","0.0107276732819992","0.173464414840176","0.330850901959188","0.000322922068219486","0.862221121239367","0.0146159163089085","0.219786378093482","0.0448347143328643","0.127563092246121","Inf","Inf","0.0454621989287514","NS","OK_sd","NS","OK_sd","NS"
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..","8.17650106114676e-78","0.78218658193878","2.66969961236222e-10","7.42490948341296e-16","1.5441526122198e-72","3.69850397999205e-75","0.831839491920787","2.26423898373471e-09","5.14061335152622e-15","2.09541509478227e-70","-0.777847262030909","0.00923861718996321","Inf","Inf","-0.551308156455748","OK_sd","NS","OK_sd","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..","1.60078990907542e-57","7.83783360515281e-06","7.65204399952414e-06","0.000469062105650624","1.21552574100074e-43","1.44818127107689e-55","2.38473995564851e-05","3.34892686856445e-05","0.000794653280109734","5.32086590496129e-42","-0.665908130236652","-0.14853019667634","Inf","Inf","-0.439202347611264","OK_sd","C: Status","OK_sd","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..","0.000756843069287259","0.0501822966358567","0.479782216105834","0.000614642986169824","0.0119726922956042","0.00134604986241522","0.0780933217142861","0.575653817202136","0.00102844701878231","0.0195041337876769","-0.140306078135043","-0.0653740199983317","Inf","Inf","-0.0838272925457931","OK_sd","C: Status, CENTER_C","NS","OK_sd","C: Status"
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..","3.83012949510954e-05","0.697111062675868","2.69830441498296e-27","0.000685760612185061","0.000971982529821223","8.02081130380193e-05","0.758604420249521","8.93072949056556e-26","0.00113901732036123","0.00187089403257787","-0.171521878854205","-0.0130061120371201","Inf","Inf","-0.109892354833853","OK_sd","NS","OK_sd","OK_sd","C: Status, GENDER"
"behenoyl.dihydrosphingomyelin..d18.0.22.0..","3.94392231381538e-12","0.143104471967509","1.00095494227124e-05","0.000257307632848846","9.8873418968763e-10","1.62671810937613e-11","0.196427301470655","4.28484497369737e-05","0.000451703050162852","3.9695630041601e-09","0.289060283379946","-0.0489041208767335","Inf","Inf","0.20210739744544","OK_sd","NS","OK_sd","OK_sd","C: Status"
"sphingomyelin..d18.0.18.0..d19.0.17.0..","2.47231842747184e-16","0.0755723175861928","2.88405817478827e-08","5.02079732377988e-06","1.49810332645638e-09","1.43373337866636e-15","0.110986617926909","1.93745888276618e-07","1.12059571848179e-05","5.89253975072843e-09","0.341439829531966","0.0593288288016047","Inf","Inf","0.19994810132084","OK_sd","NS","OK_sd","OK_sd","C: Status"
"N.palmitoyl.sphinganine..d18.0.16.0.","3.50334689321961e-09","0.00114617874671216","0.773645851778208","1.36774529596905e-08","1.39917042453479e-07","1.08292522416834e-08","0.00240396377015209","0.8234018987161","4.10626187307522e-08","4.3249983282317e-07","0.246026369274063","0.108350131904432","Inf","Inf","0.174599107439561","OK_sd","OK_sd","NS","OK_sd","C: Status"
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.","2.10516385577263e-34","0.000902711651153297","0.00945403028932004","0.000581527741427147","1.80829260577828e-29","3.86041534092359e-33","0.00192304507160914","0.0199209923953529","0.000975442701009441","3.66246726274795e-28","-0.509522237856179","-0.110577796366816","Inf","Inf","-0.363694632945211","OK_sd","C: Status","C: Status, AGE, GLYCATHB","C: GLYCATHB","C: Status"
"myristoyl.dihydrosphingomyelin..d18.0.14.0..","1.69834615518679e-16","0.653957110231127","4.69509483930293e-19","2.96672447042693e-11","6.48497798909442e-15","9.97686464324012e-16","0.71972408644253","9.36947602490306e-18","1.25415735400914e-10","4.58339329750059e-14","-0.343315904366506","-0.0149790456329995","Inf","Inf","-0.256100747782907","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X5.hydroxyindole.sulfate","0.342434980524578","0.000369640413731283","0.052243992819689","0.302931345752341","0.890033364501156","0.39246982142893","0.000861221080803287","0.0898543704135843","0.325735210923872","0.910527519937623","0.0395307496771878","0.118573204179184","Inf","Inf","0.00462027320148963","NS","OK_sd","C: AGE","NS","NS"
"phenylacetylglutamate","0.00015177843281243","6.90089386729778e-11","0.134985588560205","0.715085774697005","0.0177806580444514","0.000293395061718615","4.82706854532118e-10","0.200410769886431","0.728507054252129","0.0281216235038701","0.156715942582845","0.21540826086338","Inf","Inf","0.079079333706466","OK_sd","OK_sd","NS","NS","C: AGE"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...1..","2.1173406323259e-14","0.897103432868365","0.0218623030442076","0.213945857960139","9.14330146592893e-14","1.06415971780231e-13","0.92505270395317","0.0416088993422015","0.23622825813825","5.82509863345801e-13","0.313935646000892","-0.00432150621325763","Inf","Inf","0.245234811103423","OK_sd","NS","C: Status, GLYCATHB","NS","OK_sd"
"palmitoyl.linoleoyl.glycerol..16.0.18.2...2..","1.2342098594828e-23","0.416565995739818","0.000452692446108486","0.136700449478524","1.95394863584194e-22","1.14713888994395e-22","0.495425115003446","0.00131261463540431","0.155492464327207","2.32588447266449e-21","0.416824453824819","0.0271427269039556","Inf","Inf","0.317175918828423","OK_sd","NS","OK_sd","NS","OK_sd"
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..","2.32543077322778e-06","0.536531217110381","0.0647414156696511","1.96685843180203e-05","0.000269730947943346","5.71668398418496e-06","0.607740285157585","0.107920969948016","4.03786216634698e-05","0.000561387877851411","0.196738872386379","-0.0206517264155066","Inf","Inf","0.12128040264383","OK_sd","NS","NS","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..","0.00988145567514415","0.043313493729997","0.980467449322749","0.15291452523064","0.139593971863185","0.0148331143265162","0.068107081102672","0.985551354615534","0.172346354433537","0.181793685046394","-0.107474768530582","0.0674479221233153","Inf","Inf","-0.0493369935967204","OK_sd","OK_sd","NS","NS","NS"
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..","0.000874491124650781","0.236644982497927","0.744397730554693","7.0397695450206e-05","0.000388659933878425","0.00154315273881809","0.307990361995954","0.797904992387613","0.000133235247874379","0.000794294473302745","0.13862687535104","-0.039530672420416","Inf","Inf","0.118136920731207","AD","NS","NS","OK_sd","AD"
"X1.linoleoyl.GPA..18.2..","3.9384320167676e-20","0.191237914660177","0.199795232555365","1.19260627905669e-05","1.12992989434393e-12","2.93651222349101e-19","0.254671099307027","0.281085680703978","2.51299180229802e-05","6.23298726270211e-12","-0.382806121562701","0.0436526912466613","Inf","Inf","-0.234398095393714","OK_sd","NS","NS","C: Status","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..","4.79328606916576e-32","0.000827734212109991","1.32441863423057e-09","2.10625852386793e-08","5.69062839199735e-26","7.4764243630551e-31","0.00178859128317398","1.02699204951479e-08","6.14155897487249e-08","8.39367687819609e-25","-0.490819393055049","0.111376878815674","Inf","Inf","-0.341547049888239","OK_sd","OK_sd","OK_sd","C: Status","C: Status"
"X1.linoleoyl.2.arachidonoyl.GPC..18.2.20.4n6..","2.12964801838518e-13","0.0137915442028196","0.0309490143636475","9.13392628716532e-06","4.92217175652711e-11","9.86325037866445e-13","0.0242110290856743","0.0566772098400401","1.95809446630069e-05","2.27965429133355e-10","-0.305771246257983","-0.0821550884952191","Inf","Inf","-0.217035424240237","OK_sd","C: Status, GLYCATHB","C: Status, AGE, GLYCATHB","OK_sd","C: Status"
"X1.myristoyl.2.arachidonoyl.GPC..14.0.20.4..","3.12822547153262e-08","0.315268914084464","1.08993219485288e-08","4.29972149165154e-12","4.07456041843442e-05","8.97463417520035e-08","0.396864486468105","7.74365438960919e-08","1.97787188615971e-11","9.48401112832849e-05","0.23053138082582","-0.0335488053874275","Inf","Inf","0.136474870680065","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X1..1.enyl.palmitoyl..2.palmitoleoyl.GPC..P.16.0.16.1..","8.2852087564151e-45","0.121454448249236","7.97772539539561e-11","3.83442500312621e-09","3.81395625526344e-49","2.95869165327771e-43","0.170438145061234","7.02972296204665e-10","1.2477972971804e-08","2.25023419060543e-47","-0.584999507819874","-0.0517181541136968","Inf","Inf","-0.464018414037748","OK_sd","NS","OK_sd","OK_sd","OK_sd"
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..","7.00870191936732e-48","0.393477181718618","0.00401646374251164","4.31165004300164e-05","4.87709999217936e-39","3.27958913951085e-46","0.47504318113182","0.00934878438865916","8.29916185582019e-05","1.65455617234685e-37","-0.605572637101117","-0.028509861884945","Inf","Inf","-0.416738069336752","OK_sd","NS","C: Status, GLYCATHB","C: GLYCATHB","C: Status"
"X1.stearoyl.2.oleoyl.GPI..18.0.18.1..","1.50901851485232e-10","0.524254079455524","0.00483129271758656","1.17950983358587e-08","1.28495245313549e-09","5.30502104832798e-10","0.597323917566034","0.0110931712652537","3.59684234646298e-08","5.09848093247033e-09","-0.266692144226148","-0.0212775761043668","Inf","Inf","-0.200748449339691","OK_sd","NS","OK_sd","OK_sd","C: Status"
"X1.oleoyl.2.arachidonoyl.GPE..18.1.20.4..","5.5515711864987e-10","0.411409147827818","0.598088890707227","1.3469013715403e-05","1.58006472483813e-09","1.87867384041864e-09","0.491878602292819","0.677764416382203","2.8119156325849e-05","6.19695905088248e-09","0.258319291723846","0.0274440821733939","Inf","Inf","0.199669557930717","OK_sd","NS","NS","OK_sd","C: Status"
"X1.oleoyl.2.docosahexaenoyl.GPE..18.1.22.6..","0.00440956287073311","0.0620490301711177","0.325379879599376","0.372693209774495","0.00098417264909013","0.00713203434515474","0.0938690456434857","0.420114649492249","0.396041257371958","0.00188712966451499","0.117162031487947","0.0622936843877064","Inf","Inf","0.109776430542919","C: GLYCATHB","C: Status, GLYCATHB","NS","NS","OK_sd"
"X1..1.enyl.stearoyl..2.linoleoyl.GPE..P.18.0.18.2..","5.4915122684849e-06","0.0106945510127027","0.0962031050961914","0.0422637887609161","0.00743204158433446","1.2815009643869e-05","0.0191205609014987","0.150573948806842","0.0518552995918293","0.0126540532370663","-0.189333009073485","0.0851427122127273","Inf","Inf","-0.0892731990777103","OK_sd","OK_sd","NS","AD","C: Status"
"X1.linoleoyl.GPG..18.2..","8.84985066139057e-10","0.000242468688488809","0.430418679623938","2.15986052670698e-16","9.3324556220549e-12","2.92908471890415e-09","0.000589659516629595","0.524764677941863","1.58428688364399e-15","4.63887995572472e-11","0.253096392030156","-0.12218340897709","Inf","Inf","0.224861526688724","OK_sd","C: CENTER_C","NS","OK_sd","OK_sd"
"thioproline","0.0119161609906716","0.0149658489619787","3.22117231366731e-13","2.19012463150523e-20","0.706456736766652","0.0177305158600234","0.0260710413610342","3.6125048178897e-12","2.3587294642481e-19","0.751891601405762","0.104753301949612","0.0811761175500599","Inf","Inf","0.0125849716989158","C: GENDER","C: Status, GENDER, CENTER_C","OK_sd","OK_sd","NS"
"palmitoylcholine","4.44957135279512e-75","0.470592588174474","0.00105938565005956","6.84482055689993e-17","9.01644298202334e-103","1.20761366514859e-72","0.545806959104924","0.00282989434474571","5.21821432343439e-16","4.07843770886856e-100","-0.763707216518723","-0.0241073536735233","Inf","Inf","-0.635554732033885","OK_sd","NS","C: Status, GLYCATHB","OK_sd","OK_sd"
"X2.methylserine","0.437766193820542","0.439481617323968","0.0414488525651744","0.000140040638131699","0.919812833896512","0.490543951291887","0.517687981517903","0.0733325853076163","0.000255080732811698","0.930787483667089","-0.0323275487692601","0.0258293156645602","Inf","Inf","-0.00336406051075258","NS","NS","OK_sd","OK_sd","NS"
"glycocholate.glucuronide..1.","3.75429719881322e-05","0.000979874180901885","0.876527400825121","0.000182316039517337","0.000162711528599787","7.89857565703805e-05","0.00207763947419353","0.906591221737568","0.000326389004782357","0.000351032661859954","0.151666753521983","0.109817155385407","Inf","Inf","0.12551083152478","OK_sd","C: Status","NS","OK_sd","C: Status"
"glycochenodeoxycholate.glucuronide..1.","1.78470410720774e-20","0.393259048205959","8.47910740867817e-19","1.087243259169e-09","6.0083632973337e-18","1.36827314885927e-19","0.47504318113182","1.64373553622518e-17","3.76374771094982e-09","5.00205459784162e-17","0.386338237763533","0.028523004367541","Inf","Inf","0.282569428039913","OK_sd","NS","OK_sd","OK_sd","OK_sd"
